"","SW837.sgCh2.2","SW837.sgBIRC6.1","SW837.sgBIRC6.4","SNU503.sgCh2.2","SNU503.sgBIRC6.1","SNU503.sgBIRC6.4","HCC15.sgCh2.2","HCC15.sgBIRC6.1","HCC15.sgBIRC6.4","HCC95.sgCh2.2","HCC95.sgBIRC6.1","HCC95.sgBIRC6.4","JIMT1.sgCh2.2","JIMT1.sgBIRC6.1","JIMT1.sgBIRC6.4","HCC202.sgCh2.2","HCC202.sgBIRC6.1","HCC202.sgBIRC6.4"
"GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY",0.122408400659578,0.12123495561911,0.118424924608665,0.117669327357512,0.111074764753967,0.109626286872568,0.117711730314563,0.118436417820787,0.119937586265537,0.136313740882076,0.127910946145292,0.13002933288487,0.118902876973221,0.118967609549759,0.119688764705379,0.103685488711921,0.103699475912809,0.102934708572137
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FACTOR_IMPORT_INTO_NUCLEUS",0.18074481642539,0.181585033153447,0.176486436941376,0.169988469271774,0.174651996930652,0.173315502856239,0.147397470316928,0.151138553883406,0.152016258004944,0.191189069343194,0.190609273918356,0.192860495772481,0.181431031583056,0.180101889716795,0.182068825907697,0.144364794417373,0.1512068060318,0.15280344919187
"GO_POTASSIUM_ION_TRANSPORT",-0.141660031255638,-0.140642714010242,-0.139423086071662,-0.137976955987249,-0.140462842556869,-0.144523941002358,-0.181367046718394,-0.182184037624153,-0.183250857209701,-0.148139450997178,-0.15185698760543,-0.144813794006983,-0.133765097329514,-0.13591041199171,-0.133473149997522,-0.144861711717197,-0.151291176403473,-0.150927100080085
"GO_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.153455390361306,0.155434143089288,0.153608693143626,0.11685365959208,0.11684152469952,0.125164276955534,0.150625201445273,0.150070953376479,0.148674012900648,0.179018288957023,0.162770526361756,0.164452596764749,0.191271961110918,0.193572407219736,0.194726635949895,0.0338999452544734,0.0332360932165115,0.0289684710743158
"GO_CARDIAC_MUSCLE_ADAPTATION",-0.0831352460378058,-0.0768511391483289,-0.0810280689429899,-0.0366176785730723,-0.0131463423726503,-0.00888167860857495,-0.0228415016360641,-0.00579944103352935,-0.0145041098030749,-0.106140242408151,-0.102115839533021,-0.106388055688899,-0.0116589953846091,0.0151873045869728,0.0123153362509105,0.00537133167050463,0.0151676289774632,0.0128640243413442
"GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",0.06303350546224,0.069472455458436,0.0669799279467695,0.106378884633697,0.0967242797566121,0.0989327691351074,0.05431028468671,0.0524490139651563,0.0527739725615023,0.116140132718228,0.115100685853917,0.117323346226141,0.0924945549489486,0.0937043002284609,0.095027946904622,0.0411009389152241,0.0429430112612057,0.0395064391378466
"GO_MOVEMENT_IN_ENVIRONMENT_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION",0.218374209056389,0.217679211504126,0.215142267039453,0.230047693326583,0.227463747233537,0.230093020359201,0.203646088831964,0.199656572044763,0.20265810670033,0.227166025212787,0.219613850113563,0.225386806808859,0.259198850538927,0.264116423773203,0.264994148218351,0.190407275147903,0.183585542392558,0.187584072749179
"GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION",0.200865910097087,0.200405653680834,0.201517416087374,0.202722880541111,0.205194466176313,0.204450784668591,0.199120571465445,0.194675550690081,0.19792275715402,0.199018017045547,0.201192597074815,0.20308228608075,0.219300228964031,0.218893557279621,0.219416222020204,0.197125638977035,0.201413900771144,0.202319251411952
"GO_APICAL_PROTEIN_LOCALIZATION",0.202009627416667,0.20284959859951,0.19547489726924,0.205993570143238,0.197809055645394,0.197343370261353,0.15405602114934,0.150360682488607,0.151389288492791,0.175768729065783,0.163434972818018,0.16936006653284,0.176915961438466,0.174529037063954,0.175080673759451,0.157676506611428,0.15899450145559,0.146698674259784
"GO_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY",0.281314646296462,0.277700694451202,0.278687289229194,0.3072965693819,0.29624919478397,0.295563234187558,0.277842443922377,0.276646794755686,0.277965568410208,0.293848909158242,0.289557225146434,0.289918526425217,0.279281466390293,0.279183322920001,0.282229145268483,0.275586907707335,0.27062580647032,0.272900444324308
"GO_FOREBRAIN_NEURON_DEVELOPMENT",-0.0522062537386236,-0.0490878692561001,-0.0577487896163887,0.0407379737746075,0.0480656436625808,0.0479625945974518,-0.0347795759851904,-0.0359104031396927,-0.0328899726505184,0.027341528833633,0.0289420181397807,0.0281795252596848,-0.0056984332874476,9.39877961163664e-05,-0.0048782221289764,0.0145399609401673,0.0123611865899636,0.020902653878153
"GO_POSITIVE_REGULATION_OF_PROTEIN_MATURATION",0.165054131472207,0.159106904542853,0.161983634619838,0.0965303306964646,0.116820820629645,0.12421587722452,0.126728374035403,0.138053769840888,0.137868719163681,0.117275367476293,0.113096474230655,0.10562473831702,0.154227594567707,0.123903479525149,0.148600369341803,0.173445204012021,0.153766226398298,0.157466425811059
"GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT",0.0600812757098989,0.0685286590208052,0.0576010054237977,0.153513552249567,0.151838449229524,0.148640214404778,0.0993321909187157,0.0979773370473799,0.102816185243063,0.105293324623752,0.103804820148927,0.106285661543371,0.0892895738700274,0.0871604928617012,0.0921923140942058,0.0813551334759404,0.0796581424556314,0.0798004036333038
"GO_MITOTIC_CYTOKINESIS",0.216491060114643,0.22286901453651,0.215873862489884,0.23068288620482,0.188276361606628,0.188893983303322,0.269124916053448,0.267328310462684,0.264609727549776,0.254884957333941,0.241135368707605,0.240597538099476,0.239793904807306,0.232070306080455,0.225322788469307,0.1768148675633,0.157269303841659,0.158595022491571
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.250425101339916,0.254180659746932,0.253517041682379,0.243370157746654,0.25913591198329,0.267068467268208,0.265126665816992,0.266839580899487,0.269429825484414,0.249200825705632,0.25268863254416,0.257381922707766,0.304206815143173,0.308359448122978,0.312326273513023,0.300968993956365,0.311831307112457,0.313014447180583
"GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",0.0249619430382438,0.02905823786654,0.0227652968179827,-0.0181803886500061,-0.0172424010289982,-0.0158118075776946,0.00987497281648573,0.00961560485435325,0.0101635327206841,0.0147337173510797,0.00708605183124021,0.0132095569478436,-0.0568455170088048,-0.0604758469773248,-0.0650050965048359,-0.0319141102607067,-0.0222815112725391,-0.0289686141679677
"GO_CYTOPLASMIC_TRANSLATION",0.483037580957209,0.483460800834172,0.486204505042342,0.474686616622382,0.482555512458233,0.482761756939766,0.489080825362705,0.492174845476053,0.491077576980577,0.480314846951265,0.485344532537761,0.487552945065806,0.483034054405386,0.48476088405813,0.484658401930145,0.458559637696457,0.461191020333893,0.462653216737541
"GO_MEIOTIC_CHROMOSOME_SEGREGATION",0.145111485314075,0.142968372842403,0.144145281928719,0.141870176151989,0.122294861755673,0.124091862894186,0.164463237980595,0.165432768643665,0.160895012819011,0.159812391030928,0.159521018330561,0.155509622819058,0.154557813960534,0.149383814575238,0.138711100851644,0.174212409654135,0.150159994153927,0.151158152303889
"GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT",0.0265884351359733,0.0218829130059354,0.0232624665701395,0.0376386261046557,0.0346908445818082,0.0332229475821101,0.045771696813802,0.041464741671323,0.0452390566662364,0.0306556007325028,0.020930434840588,0.022155102285208,0.0199910714483338,0.0166038665601909,0.0191171999317454,0.00731247351021897,-0.0006058139447688,-0.000188305039943624
"GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR",0.182030310838221,0.178233414184079,0.175299410585025,0.170803789738961,0.149095466079094,0.149901914522234,0.185105938188368,0.188687796877191,0.185973246413143,0.174716541276423,0.17259704648393,0.173070062647405,0.172491084807437,0.171893765451137,0.163290298774555,0.169953706267578,0.144163792013307,0.149176030583993
"GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS",0.284469001082158,0.283166816657788,0.280058159920311,0.284727216245345,0.287646790975367,0.289764128577111,0.291143185349239,0.296357221954603,0.296525424037288,0.262345758294352,0.266555509451398,0.266946384715788,0.250308705352202,0.25667928957267,0.248518497372388,0.279903254072567,0.284528045887681,0.27836019443647
"GO_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY",-0.0804322803391004,-0.0857619761235519,-0.0803388582834786,-0.128825805809266,-0.127255989762059,-0.124338303412015,0.0234287368450065,0.0198475383142254,0.0195009218728818,0.0323599913443986,0.00817622237682712,0.00354227671684636,0.0611288227617148,0.065314920768834,0.076762096584691,-0.115009905155409,-0.126483611016508,-0.120186601726235
"GO_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY",0.0772988426247024,0.070731329428921,0.0733153410913235,0.0735929264411375,0.072726085660549,0.0690641100987173,0.0752914998474711,0.0722942380602718,0.0730060349837438,0.0907468594041489,0.0835472459696294,0.0840294874530938,0.0994096853526055,0.0961442576368075,0.100153795880442,0.0102824096185482,0.00706043362118991,0.00594607228664641
"GO_DENDRITE_DEVELOPMENT",0.0893020148766075,0.0887864179835122,0.0844561420637162,0.119289650904673,0.111278047003857,0.11151216359817,0.102402848633806,0.101445660124511,0.100295989903116,0.100159680348031,0.0956878549048123,0.0994016704571443,0.101390385373716,0.100611668029923,0.101679346854618,0.0866600621118121,0.0929005729750763,0.094876307268808
"GO_REGULATION_OF_RESPIRATORY_BURST",0.116259491794393,0.125170217575382,0.128513320888889,0.045624363707457,0.0413069629354728,0.0429253834585551,0.103033122324616,0.0875926382858732,0.094577571892197,0.054287649226856,0.040973558546637,0.0413902182913783,0.0781938915543384,0.088454552223747,0.0888720163610398,0.000418586849248189,0.00366999899867609,0.0124775128489818
"GO_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION",0.11888001356726,0.113678513486726,0.110148668355288,0.0952368115260824,0.0672476807245857,0.0610330729981656,0.144968609197838,0.146723543200661,0.140578032289835,0.1094945242714,0.0979631967926931,0.0948658143112312,0.0886126907596494,0.0952241755965654,0.0935968954442055,0.0357060149271292,0.0275190710575211,0.0246189578500157
"GO_MEMORY",0.0179290571029574,0.0211172737375513,0.0173105744058619,0.0382894124099456,0.0402813572752063,0.0355423694524238,-0.0185661229142776,-0.0197830097237656,-0.015336022216803,0.0464247747012054,0.0422232054017965,0.0455278657599906,0.0474702980755705,0.0488957818537784,0.0508350316918686,0.0111253113823967,0.0155853815423363,0.0125076085085281
"GO_NEURON_DEVELOPMENT",0.0489003981022055,0.0501034364353912,0.0455831690900628,0.0853712501403384,0.0743131233026929,0.0731564456592062,0.0380281237130365,0.0375108971734618,0.0386585419993323,0.0767122785081817,0.070506179949876,0.07072975741648,0.0585433605972051,0.0593026018661157,0.0592873626700181,0.0495877682654926,0.0505332923912107,0.0502694080954082
"GO_REGULATION_OF_GOLGI_ORGANIZATION",0.242422038287757,0.231808753559106,0.245805564441469,0.200374764949691,0.206223891318555,0.20111375484285,0.241602627808689,0.243235023107604,0.241933387564956,0.184287153861987,0.166555591276961,0.16873658599439,0.222722857277421,0.215690177362244,0.21832429261553,0.211237828883208,0.221125096887534,0.21308637279409
"GO_ENDOTHELIAL_CELL_DEVELOPMENT",0.180391092593388,0.185430364328752,0.181156656226595,0.198368463324361,0.187338214961665,0.185913765994302,0.240814062125894,0.241009535649248,0.241276689492375,0.222438708300006,0.207674660546432,0.21193897827896,0.237843371811168,0.244288628788592,0.241554468135088,0.165083741884605,0.162426620795189,0.163430496245717
"GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION",0.0770315855539504,0.075698670143291,0.0727698028952325,0.0364894450428523,0.0187398260304467,0.0231272852495011,0.0458487726423953,0.044850940037309,0.0532372710154826,0.109513632865483,0.111546711568652,0.10937096044652,0.105042970808916,0.0999129591537455,0.0990714974704635,0.00736626542018779,0.0104724865259096,0.0105505755427322
"GO_REGULATION_OF_CELL_ACTIVATION",0.0875729913158455,0.08809596949993,0.087066509275721,0.0539173471448493,0.0526032378780452,0.0523524400379812,0.0538986543842633,0.0548284962518821,0.0564798144059841,0.0885015953684922,0.0823143601878263,0.084395496629591,0.0692337064584578,0.0695487927903028,0.0703454890228754,0.03356182001417,0.0348477396330859,0.0351715782777311
"GO_MULTICELLULAR_ORGANISM_AGING",0.118515646257039,0.121756849616957,0.110084249765869,0.139754518243321,0.14096403380238,0.147217227105873,0.138825140343023,0.142661948906454,0.138054926406173,0.145465484239236,0.145506149497715,0.148432563711464,0.112497999729481,0.104501881198967,0.106677525357353,0.0833147678373611,0.071038406081064,0.069984764079123
"GO_ATP_DEPENDENT_CHROMATIN_REMODELING",0.272176636851928,0.270634455937504,0.270478213149171,0.30776376301792,0.2863395195148,0.28482048065695,0.30387248552842,0.30689321473558,0.305753046899114,0.278630260133154,0.277678098054116,0.27870590810832,0.274901118164491,0.273996099000769,0.26791018090626,0.284562988400393,0.260689927041609,0.260706652822683
"GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS",0.0536113018350661,0.0556589491259881,0.0521017114287927,0.0746719031161835,0.0676290686903219,0.0667716849469361,0.0554126604626555,0.0550162071465048,0.0557514229432793,0.0831301785725615,0.0757902167957526,0.0761938112423197,0.0630315211221471,0.0636888144268063,0.063137782509444,0.0332706381083122,0.0341745854512624,0.0344584038427919
"GO_ION_TRANSPORT",0.0565862914679961,0.0584954157501952,0.0564362162540149,0.0464649974082159,0.0446925533175127,0.0451370096483866,0.0379899081835965,0.0377285122025207,0.0363081813417395,0.0504208838823374,0.0452903337498072,0.0477214230019379,0.0489128979271975,0.0504126390148595,0.0532543684166674,0.0428652030274752,0.0403136330877492,0.0397643346321878
"GO_LIPID_MODIFICATION",0.0969808615300921,0.0991042360574986,0.0939075707980213,0.112059585155245,0.109578587815269,0.109316397129512,0.0896748672503468,0.0911962788733882,0.0898880261646133,0.100000349419021,0.093217526101868,0.0960133476437193,0.109005917656364,0.109411650499597,0.108013673732654,0.110045958836235,0.108894594159538,0.10623349302292
"GO_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT",0.10283615542035,0.0956418169849187,0.0993404135329779,0.0332082822919335,0.0323738106132492,0.0326913400871974,-0.0116406661422161,-0.0106676946894949,-0.0162304244837601,0.0241780484539198,0.0155273308716388,0.0230173483331378,0.046053343853084,0.0458210314628857,0.0469774203356963,0.0461169952182697,0.0594885291503574,0.0540727304482287
"GO_REGULATION_OF_HEPATOCYTE_PROLIFERATION",-0.00967098613206602,-0.0082554234670112,-0.0173957868954938,-0.059399393898218,-0.0606738349694175,-0.0454232863587635,-0.0177544223848868,-0.018374491228771,0.00437560780719098,0.101679617853353,0.0841892803380525,0.0988488221601166,0.0783368477129353,0.0840131289845041,0.0787560341250396,-0.0514436608116666,-0.0543518993679518,-0.0572450901436229
"GO_ACYLGLYCEROL_HOMEOSTASIS",0.101379514436383,0.107751134554379,0.104454126299965,0.0179809007855943,0.0717189678186254,0.0704199569837,0.0482324396619156,0.0484650946857595,0.0479150767322369,0.026719087988823,0.036857043676879,0.0425338368578957,0.0602686963692685,0.0626153278958467,0.0666529678052069,0.0676364274426828,0.0918706796103246,0.089410634977226
"GO_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",0.135066297548645,0.144372454344204,0.135441764164796,0.136633142844139,0.14885932752833,0.145566275952652,0.146734099051657,0.144963944445609,0.151972205190421,0.161314237933773,0.147912417548301,0.151089995027961,0.197854510011413,0.19991445879953,0.197402529700822,0.146385238209475,0.158418756262007,0.152284344466607
"GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY",0.182792986205068,0.182215587251412,0.180627274198232,0.198239018508068,0.190367174203954,0.189763702976412,0.162929714925267,0.165130044002857,0.165140680382945,0.187892398772629,0.178199574857648,0.178612250630327,0.192942280524285,0.192074342042739,0.194821560205533,0.182176036826955,0.182798316104416,0.180648280001413
"GO_HEMOGLOBIN_METABOLIC_PROCESS",0.143603998623144,0.142386171128291,0.139707273545755,0.0898632453091431,0.0941609321749598,0.109413488693938,0.0787397241477159,0.0755846816931264,0.0738364488091987,0.162643448758446,0.172380413597006,0.166219083609007,0.158069694069441,0.158221412186403,0.14897369254673,0.116530047141843,0.10900537028181,0.113648061373078
"GO_SINGLE_FERTILIZATION",0.132223578910082,0.132097347941752,0.130681645149572,0.13211254468672,0.128609934001564,0.130421560419468,0.11139516964501,0.107185600566965,0.106844503900242,0.13540509824125,0.129692159085476,0.133529073275973,0.109088964867859,0.107886208388971,0.104733157849694,0.131849162163916,0.139094864891123,0.137314503407162
"GO_LEUKOCYTE_ACTIVATION",0.0809194921658382,0.0794807465576167,0.0789975501956453,0.044861165138372,0.0431881654112757,0.042726966785031,0.066565778484852,0.0666517254212355,0.0682214660943168,0.0723987085314521,0.0655594705081452,0.0676130943310486,0.0595508341247819,0.0609056387545546,0.0612123647656704,0.0355365672314837,0.0334625316513094,0.0356223766523543
"GO_CHROMOSOME_ORGANIZATION",0.215013953588504,0.213312322675629,0.211488776534732,0.22727071404533,0.217925435058337,0.219287861989999,0.230858557680929,0.233023245594209,0.234509092729394,0.212211668248254,0.213716861658684,0.213051742279105,0.215513299721985,0.214098709365172,0.209411758333509,0.230198203646496,0.221082908415703,0.220723530360562
"GO_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION",0.0264451884752217,0.0297589853979521,0.0288728721405064,0.074066580010411,0.0643781020295856,0.0648271707041598,0.0915648186698566,0.0929405708331136,0.0854599609659886,0.11192870804016,0.11230984354378,0.108505805907179,0.0584434805271714,0.0477052853868414,0.0516556087125939,0.0362246574897384,0.027175923074653,0.0268175795417853
"GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY",0.152372737324617,0.157490015741247,0.150805823710117,0.138611698745241,0.134417336909149,0.132571026147124,0.164000946250611,0.157370269770598,0.157784133673702,0.158291301234891,0.146352452360952,0.147599080651028,0.15143693774265,0.153668833135916,0.155768519092731,0.0987146851630142,0.0975489304471276,0.0964747838199903
"GO_SYNAPTIC_VESICLE_LOCALIZATION",0.0334095936452783,0.0317461837954703,0.0315971117439218,0.0438851191222728,0.0382834519524538,0.0375886428142406,0.0463057351765392,0.046304769576502,0.0436441385958663,0.0246218157295297,0.0226409814222424,0.0215964559625808,0.0258244497369777,0.0250549620101821,0.0278689506308163,0.0636093978116613,0.0634881466623334,0.0619669793651313
"GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS",-0.0855864302098311,-0.0867189415585984,-0.0869467422040225,-0.0721189727596608,-0.088808255389759,-0.0847127763750365,-0.0730559895695652,-0.069770958519606,-0.067792211080573,-0.0735650495427515,-0.0736636985941543,-0.0763705392314141,-0.0859366640092503,-0.0799983163060519,-0.0751489293276629,-0.0799792245737604,-0.0747482337346414,-0.0788163960415143
"GO_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",0.0944877317230301,0.0955970224471202,0.096830891136551,0.0586961094047159,0.0590741144024848,0.0649030756985748,0.120155536928459,0.119455344786495,0.119281438205569,0.141778218723837,0.124538721470045,0.12536069565397,0.164973402208861,0.1682085061416,0.171813754235128,-0.00442862815219171,-0.00664664864251676,-0.00783849238242438
"GO_ESTABLISHMENT_OF_SPINDLE_ORIENTATION",0.228649724038307,0.230520986053173,0.223465431387576,0.208210023020221,0.199027917418283,0.197551604694105,0.245251830690139,0.239154322686464,0.241618876591374,0.217411342113221,0.217047564169837,0.213952446194108,0.240597912959,0.238915061868351,0.232917177328701,0.229045942584597,0.232665024442403,0.233212950727177
"GO_METANEPHRIC_NEPHRON_MORPHOGENESIS",-0.0251137205009671,-0.022965267416862,-0.0290626621126816,-0.126981914335614,-0.126841145651661,-0.133173070637549,-0.0991049655185094,-0.098501225934509,-0.100339364308766,-0.0842906222345571,-0.10049924644528,-0.109087317241611,-0.0971585752339925,-0.102873405612816,-0.106652136728711,-0.195115695706319,-0.197220770756491,-0.197666261320325
"GO_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS",0.266582818829872,0.271358707188867,0.265923141336857,0.344062694859098,0.338132492703321,0.333535144478672,0.290626743449407,0.283879428824803,0.283683719070607,0.269927445078951,0.265366969446383,0.260762620832553,0.238572714235369,0.236508800971851,0.237694180974318,0.244928285896837,0.233487511896611,0.238761028247061
"GO_RESPONSE_TO_UV_C",0.103764861239375,0.104290910109259,0.0950446035207992,0.150047928420392,0.16853134258639,0.159688969060577,0.129320743625172,0.151733212594828,0.134202513950297,0.11662547241503,0.113267859958943,0.125368056566058,0.0875745790458959,0.0916371594438746,0.0848892401644845,0.0980530727477167,0.0898502289787914,0.0850909961737408
"GO_CARBOHYDRATE_CATABOLIC_PROCESS",0.17592697495381,0.177358122645995,0.176128554209667,0.177134929105477,0.165564027055027,0.166181772822747,0.160587542928203,0.154959046367045,0.155147107513749,0.179023272591717,0.177024044591191,0.174737848758735,0.181549221543605,0.175749026246651,0.17970282561186,0.172629784442814,0.162078233750822,0.15871785403525
"GO_DENTATE_GYRUS_DEVELOPMENT",0.00651744364370269,0.0122420503598942,0.0127970283248398,0.0918196986948888,0.0726351928438073,0.0608555130763924,0.0228077627049337,0.0241435745935872,0.0239791579225295,0.0806921546314514,0.0785168422638875,0.0710207132612534,-0.010266773296326,-0.00121959667754732,0.00152061320116223,-0.0219280893227049,-0.00193273382812401,-0.0226759094467285
"GO_ESTABLISHMENT_OR_MAINTENANCE_OF_TRANSMEMBRANE_ELECTROCHEMICAL_GRADIENT",0.19300558891967,0.190386613682725,0.189490397318698,0.206753093246751,0.201420984079064,0.193808954642354,0.165749400651074,0.158288990461275,0.157094291546235,0.205584802660624,0.198612630241722,0.202933436816076,0.162233321185609,0.165675423173561,0.164854772275934,0.184166199757694,0.172894196341096,0.175542725216674
"GO_LABYRINTHINE_LAYER_DEVELOPMENT",0.194465292587341,0.193311085159285,0.189400953483939,0.228157509230003,0.215387080636613,0.213280634257075,0.138550801337551,0.126023649635156,0.129063456802667,0.234391285307693,0.220055005241708,0.215812410081213,0.170277296676772,0.164587420763357,0.169016583315808,0.162420346236672,0.15271826126826,0.152834731278686
"GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION",0.219152049178422,0.213970965745444,0.211237995080955,0.226411051835697,0.248615699165314,0.252798214447521,0.164929591483831,0.177050217176776,0.180434586643887,0.211596209846677,0.216006246842311,0.226783505063705,0.220615302502455,0.220167470255819,0.225723641135629,0.226325411481191,0.238238936879827,0.238131136488927
"GO_NEUROLOGICAL_SYSTEM_PROCESS",-0.0103716568864951,-0.00911075882872027,-0.0109394561256446,0.0138932571001808,0.00411262559442763,0.00348326988429635,-0.0235686277337667,-0.0247485763634297,-0.0239934466545798,0.0158726491540308,0.0101601320707555,0.0113729093321293,0.00230665007317323,0.00161062080076981,0.00208803062844827,-0.00877178743621292,-0.00661468416734591,-0.00727541249829829
"GO_NEURONAL_STEM_CELL_DIVISION",0.0707480701426907,0.0748105319786788,0.0627203475878885,0.145322931461045,0.125974465934978,0.123936688940988,0.0526515371524665,0.0407178196895538,0.0543860053417557,0.133778549818007,0.130527517938399,0.117213851740893,0.0917286571540969,0.0889238411778915,0.087671280592295,0.0373779855439069,0.0415796842663673,0.0344723047174787
