"","SW837.sgCh2.2","SW837.sgBIRC6.1","SW837.sgBIRC6.4","SNU503.sgCh2.2","SNU503.sgBIRC6.1","SNU503.sgBIRC6.4","HCC15.sgCh2.2","HCC15.sgBIRC6.1","HCC15.sgBIRC6.4","HCC95.sgCh2.2","HCC95.sgBIRC6.1","HCC95.sgBIRC6.4","JIMT1.sgCh2.2","JIMT1.sgBIRC6.1","JIMT1.sgBIRC6.4","HCC202.sgCh2.2","HCC202.sgBIRC6.1","HCC202.sgBIRC6.4"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.0272631263837152,0.0214113755478947,0.0270953902450774,0.0609216876652242,0.0729393386500757,0.0731896845609167,0.0850220001918566,0.092000834806952,0.0938021202285411,0.0664236240470932,0.0792615676929904,0.0764178495206134,0.110838907112967,0.111482360875157,0.112163297926456,0.0995063603738391,0.104927478924236,0.106985462861941
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.238731470484264,0.242952699757925,0.240266835395034,0.227116308669322,0.246727299566478,0.248805997934119,0.255266542123353,0.255872975215079,0.257990787891482,0.233103427391993,0.2403185675192,0.242139258753302,0.246970781816827,0.248030624837742,0.247341324658043,0.229199971334631,0.225183756850204,0.221885666710718
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.191350956505812,0.190295770943359,0.190190863621607,0.223789462345925,0.216640655551246,0.21613360760142,0.224969286180498,0.217502217343519,0.210942562031532,0.189675887098908,0.189766125779726,0.186027739119614,0.233221903826992,0.228807302232634,0.225638507051909,0.241318229000524,0.235004538717708,0.22961528052939
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",0.311240747130569,0.316670062217853,0.314230067661184,0.359298197115217,0.379596744487117,0.379395445062748,0.361161108253213,0.369022894913359,0.369888146525488,0.323649915272331,0.327654473183776,0.334569159188172,0.373217060902757,0.370356935885187,0.365036540095851,0.317440511207102,0.325313139014264,0.324662456035566
"KEGG_LYSINE_DEGRADATION",0.192637248047195,0.18931014230552,0.185187314082283,0.191986032785377,0.177482171211752,0.179998516260888,0.176078878335563,0.176864919579101,0.175180050024212,0.158150320609623,0.153152523197714,0.152292090772628,0.201474666247232,0.201714188583167,0.200624267535895,0.220438012948463,0.214385621439743,0.212485923092851
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.250372749665784,0.243614105648999,0.246255542608992,0.249652291101008,0.248130094271025,0.244379623613146,0.198220769130188,0.193420446479498,0.192213759133809,0.236240839115581,0.235705101763538,0.23228854857897,0.222887968141867,0.225082220361186,0.226086276163777,0.233366714758403,0.225057887113567,0.221776779176507
"KEGG_HISTIDINE_METABOLISM",0.134594942859135,0.15443980993901,0.142976597877354,0.0752936713961076,0.0612689650220764,0.0759178167515017,0.119876271514043,0.119107783718302,0.116363381990692,0.0649767940021334,0.0698897750199616,0.0623973088673881,0.111967020677215,0.114536715729185,0.114059218935035,0.0895937681544805,0.0880546255142099,0.0819452378786437
"KEGG_TYROSINE_METABOLISM",0.083702559448298,0.104404327881758,0.0907973919262039,0.0732572329504868,0.07578765082769,0.0838741885269196,0.0650601083196325,0.0646898060530591,0.0627408772788531,0.120639807190968,0.124048144132139,0.118158015000622,0.0960189045113514,0.101281208683036,0.1017336422876,0.106097329024375,0.101475455601372,0.0998399191317748
"KEGG_PHENYLALANINE_METABOLISM",0.145774171840387,0.170363944223994,0.138690550256969,0.0857994517745473,0.0783286174791036,0.0911788814852282,0.112127197074326,0.109926067044588,0.105519831072922,0.14868875988003,0.137376680593141,0.135649115960067,0.132573266552225,0.134878390865908,0.138969776279017,0.0925745256021921,0.0929823100041891,0.0891825583932125
"KEGG_TRYPTOPHAN_METABOLISM",0.120528167365884,0.113348284647427,0.115215996729666,0.149594166272608,0.128898382174855,0.131725516685918,0.128443791462907,0.124856416706129,0.122156751530258,0.138693473241924,0.135845399767209,0.130932361948846,0.160327575083222,0.156867244177308,0.160718019112912,0.181846126290143,0.169703497190721,0.171967271977272
"KEGG_BETA_ALANINE_METABOLISM",0.185728768947159,0.182700452406842,0.18294677014788,0.217216782135269,0.204225428345479,0.207654502640227,0.198523673427746,0.196880766399898,0.191864252187619,0.129565280707704,0.132497658153532,0.132661371926498,0.224541230044554,0.220098780096667,0.220747044637801,0.196791082425697,0.188721287385672,0.17881629655057
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",-0.0677564753177183,-0.0663887448190022,-0.0757939662437313,-0.068736672226803,-0.0955095178458525,-0.0965803853317024,-0.0316502108164341,-0.0451924317944643,-0.0449434540138096,-0.0637927772841538,-0.0738224389879954,-0.0695809941712301,-0.226174656132355,-0.206415073662083,-0.211248243690518,0.0422627741061979,0.0252595814304784,0.0273389572873784
"KEGG_SELENOAMINO_ACID_METABOLISM",0.165266658182804,0.172326212433118,0.175838951631655,0.144224730572244,0.163353930180818,0.167553495071947,0.212135520108152,0.213787569298544,0.218970484981951,0.168582573630805,0.183918089579583,0.176273460959873,0.161714502354839,0.165597259801845,0.16835335344954,0.226815930655083,0.226869686419094,0.225121415817894
"KEGG_GLUTATHIONE_METABOLISM",0.285192088297028,0.290454683012663,0.285650894997886,0.319745530928746,0.312154012840197,0.30945484437555,0.304422491928648,0.301667527139522,0.30133921475867,0.297983198683597,0.294171128098695,0.286089013714864,0.231781059065748,0.22867929585309,0.227420485572274,0.284881546183788,0.272849719838129,0.272302782224062
"KEGG_STARCH_AND_SUCROSE_METABOLISM",-0.00410328923415053,0.00693176185792955,-0.00446247901410854,0.127796945133615,0.131429910140694,0.133049592112956,0.0384773348281775,0.0421072369349598,0.0418501974430407,0.102274870487355,0.10203495059395,0.0996866241503582,0.0872451205262775,0.0825913240502694,0.083279836354702,0.0530376670970897,0.0496706648841067,0.0479332791098719
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.230967697972827,0.230423139725683,0.229609604055026,0.246907747466169,0.241786450460177,0.242766921011127,0.209693448371774,0.214201710811784,0.211854248875301,0.24352489752939,0.248281274740739,0.244147312131408,0.249432280120372,0.251340368028839,0.255984064638017,0.225542033186866,0.218271171892528,0.2190984994039
"KEGG_OTHER_GLYCAN_DEGRADATION",0.214358712132265,0.210600313920422,0.210507033756664,0.172110748365111,0.152890477637925,0.156993697192642,0.150066116043955,0.137519424612171,0.141895410109366,0.155892438315498,0.150217882630923,0.15135409543092,0.180278350428065,0.183614028360306,0.176105683380859,0.218085345946669,0.226397139726409,0.224352895355678
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.0514931923119246,0.044079431473657,0.0448723865766558,0.114782425225293,0.10013909900527,0.0910729880279219,-0.0430367324291131,-0.0379408880791117,-0.0424851534824486,0.0676066639734397,0.0470230163798143,0.0563672551500047,0.078783266061637,0.0758616384025798,0.0800005850034893,-0.027367612757556,-0.0360300426684118,-0.0352549711502414
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.26005757714138,0.262658279604968,0.260740285339258,0.21634199085673,0.215794014575628,0.217155453517522,0.229777714701431,0.228877960425804,0.230090685546656,0.212322311086269,0.209051772435207,0.209865358250307,0.234743534962102,0.236412762773206,0.239200617290321,0.237018916489934,0.235587085388938,0.238370989385659
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.136504171185262,0.131871986906029,0.137492188560258,0.166484624651465,0.151889828230787,0.148746327210759,0.0938055095643258,0.0854655701995746,0.0779016352772428,0.145511316854426,0.137187950070752,0.133322479940882,0.122058752034699,0.114108064211647,0.118219070307225,0.111496984273207,0.111963759918173,0.113633213742177
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",-0.0315492557125723,-0.0404292830340972,-0.0391950991104245,0.0410423116343761,0.0121345219540416,0.00737622737533159,-0.0458208673662104,-0.0498573590397735,-0.0470127585496842,0.0275618063116507,0.0199334737974236,0.0193778595096577,-0.00240632082213089,-0.00125484670371974,0.00703000998409777,-0.0457465381971516,-0.0423388168784868,-0.0422515407458897
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.0409284529760654,0.03787671497758,0.0342883680039567,0.124511086337386,0.111206079554197,0.108545934036905,-0.0239318309763687,-0.0275248271523488,-0.0281078634759824,-0.0521730180481118,-0.0641796079238661,-0.0619729482610841,0.100047833854072,0.0961236541463548,0.106615182157088,0.0726181757941642,0.0506985122125601,0.0425283145085848
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",-0.00451585755805801,-0.00988008958661052,-0.0135636623391344,0.0332122098161041,0.0121981810406954,0.00974955237883151,-0.0262113896559142,-0.0321812305867166,-0.0344496255408376,0.082336189425097,0.0657874536065249,0.0664354627322743,0.00113787462902018,-0.00534555906243726,-0.00413984884741229,0.0169278901817621,0.0127388275855427,0.0146503685622458
"KEGG_GLYCEROLIPID_METABOLISM",0.121619884268523,0.115266107759118,0.112011525684128,0.137776281320748,0.133132934257986,0.129599784128151,0.119112324101114,0.113087978915892,0.114248405556781,0.075492991531437,0.0740454608212235,0.0767751788438233,0.114697407979748,0.111399485922673,0.120061185948516,0.090220868283725,0.0834166906254529,0.0882135790769847
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.094839002781687,0.0970730791029814,0.0922942764336327,0.0677796409745856,0.067076503749112,0.0670895681259843,0.0852692459405666,0.0814428393385642,0.0850034244292093,0.0643833316458927,0.0609338263208697,0.0636690962690933,0.0937927280189543,0.0912948515318487,0.0904553067195861,0.0906150590449984,0.0858325819177775,0.0843521943797262
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.150512669990196,0.149640321991218,0.154011502144525,0.191699512388175,0.201823415229993,0.201954259361363,0.128575509969329,0.132412449183789,0.123746312789928,0.193482835294999,0.189425413102091,0.191598875228401,0.147682732450119,0.151339356513051,0.150199167593157,0.167586818364528,0.159015655202887,0.157754752116577
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.125028283906204,0.123188740630644,0.122310282858723,0.140009849346077,0.134230980963553,0.132148230606154,0.095838716491917,0.0915543868647712,0.0923822809600754,0.119273316845924,0.1167778275633,0.113437577100935,0.107169709736025,0.1037290340769,0.108976876892485,0.130320395820404,0.125392686089181,0.123889610637064
"KEGG_ETHER_LIPID_METABOLISM",0.126356541791045,0.133488324888083,0.124284799548156,0.110146175775647,0.0990061057479072,0.0950546132356363,0.100062308484523,0.0909833578684676,0.0937152853820368,0.0864456777483093,0.089410873591575,0.0832425939902276,0.0382958043903404,0.0331929527315351,0.0347645351783188,0.0386813516526498,0.0329180120258883,0.033790303866382
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.0284403233961747,0.0338436160221538,0.0273678804330181,-0.00295771005021976,-0.00383385612352216,-0.00815015795394456,0.000645787251554521,-0.00755589762622588,-0.00620075760365046,0.0500525041092673,0.0415965491532607,0.0445069624286673,-0.0706335193676988,-0.0713588066095502,-0.0697951945339399,-0.0647620658620159,-0.0823592883153445,-0.0860286099434877
"KEGG_LINOLEIC_ACID_METABOLISM",-0.141897410045724,-0.114978894099483,-0.147473016387631,-0.114827445573427,-0.092204175619735,-0.0981126094418667,-0.177464776001256,-0.190279567165522,-0.188243177683723,-0.14107398145749,-0.140538099774884,-0.131832612646139,-0.251217701483118,-0.242019652699863,-0.240699010179757,-0.185644961001794,-0.184512885950932,-0.190560335424542
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.0703697865658938,0.0812657186397611,0.066584818115645,-0.037385902174815,-0.0294307654799709,-0.0331516906795981,-0.00962717867309376,-0.0226100806058568,-0.0194264004485616,-0.0191201006010496,-0.0203470760066814,-0.0106930329349971,-0.0606186546099794,-0.0628949640725475,-0.0528733429393966,0.022413698111489,0.0190021930450389,0.0225717279856434
"KEGG_SPHINGOLIPID_METABOLISM",0.16081842363897,0.158511257152246,0.159272419971398,0.110917736454018,0.102851207138744,0.100953603051514,0.0776291041102298,0.0728479545248757,0.0689293963043124,0.0678340942256007,0.0621365307012713,0.0662890113397452,0.071817716528703,0.0680911617179827,0.0753630509411841,0.0992413458535407,0.0932490947221395,0.0922692843438189
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.0464932160224333,0.0492401809426014,0.0450507519514192,-0.0406834370908397,-0.0466069113333782,-0.0439621824646084,-0.0902960793020925,-0.0922690205830482,-0.0902871372097367,-0.077593160670441,-0.0820982934428316,-0.0858326710790463,0.0196872237432499,0.0142323564772803,0.0232037102077029,-0.037589733778144,-0.0488033446661911,-0.0415433255865482
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.066961274670366,0.0632865651973644,0.0682012261888142,0.0688906037271111,0.0702464165636102,0.0854250247620647,0.0239696014310887,0.02241517406542,0.031641829438591,0.00190404305396432,-0.000480326082033447,-0.00204282864911473,0.00733637431889745,0.00747218149832107,0.0166681265727039,0.00324035199076621,-0.00722725522454596,-0.00270597282012014
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.0887823079661413,0.0812035252957801,0.085278011148086,0.164645634879293,0.141501617950574,0.140533704088959,0.0854366591610193,0.0880851691417145,0.0899827909068124,0.138164450209839,0.125805152690124,0.120812481070463,0.134060878015432,0.128316089517651,0.13189127592322,0.113576485082764,0.109506270495305,0.0984797008775439
"KEGG_PYRUVATE_METABOLISM",0.274775693591852,0.272753801395543,0.271571833112718,0.289776870645316,0.282909921865847,0.278077986672084,0.310022019488683,0.310102663674043,0.307734826467151,0.266959591532365,0.269137217964998,0.267365668553074,0.284005945183908,0.274087287967021,0.277445586616585,0.254562470582588,0.241054438381627,0.242397435506727
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.310045010353628,0.3066373835871,0.309357528323732,0.270790466711818,0.278443491024771,0.278028820152381,0.3010046403798,0.30302293804663,0.308776391133032,0.279979963902061,0.282840416555039,0.285347568604423,0.307277677397243,0.305221074644428,0.298460305767175,0.279241601431361,0.278033806185201,0.27209427281482
"KEGG_PROPANOATE_METABOLISM",0.210198585984692,0.211060196034715,0.209465336298858,0.23798362573072,0.224002872175167,0.218858407551564,0.226372986275171,0.22271695798486,0.214535159269423,0.196187716690033,0.194276626836148,0.193042107892679,0.242873882235402,0.236151447783725,0.234030688750762,0.243226568863711,0.229625802282072,0.226699095755775
"KEGG_BUTANOATE_METABOLISM",0.196961078158332,0.20445744146135,0.194119104369565,0.23919938263624,0.214647217365832,0.215162184828638,0.200723160446912,0.192358926677436,0.189059948132111,0.191287072215471,0.190320553909141,0.184672921897961,0.199219723141311,0.193280619504787,0.192625545017754,0.201597109016227,0.186626362922926,0.18557817419968
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.263345489966139,0.259428126622157,0.262409016280464,0.207507113675428,0.206438703713899,0.199120119834475,0.2410115186686,0.244223276076118,0.248774678616686,0.224953846145944,0.235045023219646,0.236832496123118,0.234833063493309,0.233606798230756,0.233413736496745,0.19758359652705,0.195316797857826,0.189712636954293
"KEGG_RIBOFLAVIN_METABOLISM",0.0933217825399604,0.0885279657052481,0.0952552735042756,0.0720947948748584,0.0933867545592231,0.0937307359434704,0.0993576839649354,0.101400615701359,0.102266146183976,0.0710762581689977,0.071988579390161,0.0687112747535074,0.0698000451745546,0.0758047302569245,0.0787738585443516,0.112452875056336,0.118852549540648,0.120188344460643
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.0840718476656955,0.0864457207384949,0.0887805791093207,0.0519055481159162,0.0533428747588722,0.049083525087304,0.179875681498213,0.183788770008047,0.182379345591597,0.0268268085087101,0.0271503992848728,0.0242759706714837,0.162695774052438,0.162917035454481,0.155285232733398,0.0935501674330139,0.0834153349413416,0.0887872366596272
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.0970738862247289,0.0979900466677898,0.104352974502932,0.131508018602469,0.138312594697484,0.142677915771764,0.136372738890485,0.139316135631185,0.142854866949469,0.136274936361423,0.146315157320126,0.145510979660252,0.159089120508307,0.154921927259116,0.153504686341165,0.1213630105583,0.12436769391575,0.124016312589667
"KEGG_FOLATE_BIOSYNTHESIS",0.176939730659267,0.170032220872408,0.175182832362606,0.158448004332408,0.140252615224557,0.13321707482749,0.215980292352919,0.213392103532006,0.214724350860746,0.194173055284337,0.176311258051488,0.17737622029378,0.129547073144413,0.129102730012438,0.126446247271577,0.0914600502924735,0.0720207265338076,0.0696290168623879
"KEGG_RETINOL_METABOLISM",-0.0717163807938913,-0.0593044763268067,-0.0743289248980718,0.0721557529099554,0.082971400926711,0.0805054482052115,-0.105923964632026,-0.11101347259172,-0.111887926606243,0.0095226877215275,0.00471158675642548,0.00187853034251063,-0.0471131408153284,-0.0504302763593974,-0.0488691607328296,-0.026872695325038,-0.0176444831101345,-0.0187319130448549
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.160221946540505,0.164752899641101,0.167270464622771,0.229956905907342,0.230548123744498,0.234923409756292,0.196624415497866,0.195166173348546,0.194809274585456,0.179036567379208,0.185224152657395,0.177555030836471,0.185324856955277,0.181566915469596,0.181996721903264,0.193118594771467,0.185792284941383,0.183514869787126
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.266805997496805,0.260660546785176,0.265940608617322,0.240557108881102,0.204269010144022,0.202073795726097,0.268566544233934,0.252199311584004,0.252752239838205,0.270966153006428,0.268043018163969,0.270910577475554,0.275737535037668,0.260044523644727,0.243493304307363,0.298763345876466,0.267760522712025,0.266863919101414
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.303595075551782,0.299942496418478,0.2975139457503,0.339520594560083,0.31600154009982,0.317660672271345,0.304308812898441,0.299805803953797,0.297637092914033,0.220379660942788,0.223696072639933,0.216754858417725,0.31344505893861,0.305273591356372,0.304209936412538,0.30651217865374,0.308396162097875,0.301893579234492
"KEGG_NITROGEN_METABOLISM",0.0594847634213484,0.0527547199492346,0.0569552901579167,0.00340115409963066,0.0164604712360813,0.0242741544464119,-0.118577507922815,-0.114076680053994,-0.117329170525022,-0.0127161575500382,-0.00675396846119505,-0.00421405707297957,0.0305120106445967,0.0268499829075095,0.0332837413791405,0.00627754354789387,0.00299590901683064,-0.00483002606884667
"KEGG_SULFUR_METABOLISM",0.119962832859454,0.114571797706851,0.118073933093599,-0.0534547745152177,-0.0805168519094145,-0.0799594484125912,0.116010096887061,0.117359484288864,0.114174503041628,-0.0659029472917352,-0.0736462648340784,-0.0827784904567841,-0.0675417289532913,-0.0654342849123161,-0.063259198999324,0.130683176870472,0.115948923069495,0.103934138817021
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.290938764040802,0.295128882718057,0.293491339844552,0.287469483085821,0.305527535203949,0.305794663825923,0.303007018147346,0.309218435531835,0.311180050377533,0.275407187499391,0.28517989431619,0.288363763616316,0.288136176673282,0.288937182463907,0.290768099620574,0.279405937712553,0.28090363694996,0.280588250404116
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.062844291357151,0.0853060396364409,0.0571519606837357,0.17021910629727,0.173468171042456,0.169037691248846,0.0978903639456107,0.101785785653767,0.0974307886936013,0.190371159842223,0.186697783795653,0.177705047813282,-0.011871869857695,-0.0129091850746882,-0.00354884890548987,0.0577984554741591,0.0494328570918285,0.0525713587181759
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.067248994216567,0.0859758715094489,0.0640034814459645,0.131037684254385,0.127800122235977,0.125162781247149,0.0399362641711136,0.0392025912285988,0.0387048390140418,0.101313700388799,0.0968952702831237,0.084908317092443,0.0290382808192951,0.0295675417120982,0.0333701512439005,0.0430107253138705,0.0308451954873446,0.0286290902812872
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.088884171613612,0.0860820031199504,0.087615444748104,0.16197151151219,0.16877725099695,0.164413674534795,0.087807958905389,0.0854920939361133,0.0856367921334969,0.145626419924567,0.153934986291276,0.150268346050235,0.125288265952834,0.12645731657298,0.123219561380037,0.0798096166347656,0.0715737111041502,0.0687785541200169
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.214924223239552,0.209945255508713,0.206050255983126,0.163034367051777,0.146288929711183,0.140387270841512,0.192351704638494,0.18852354799522,0.186716885189541,0.211806442908092,0.205908373451664,0.205273934056236,0.200991423230542,0.194752518255805,0.203887130788162,0.252499932976871,0.228080984997574,0.233447663994465
"KEGG_ABC_TRANSPORTERS",-0.0102318801470267,-0.0137337935826836,-0.0175123851616101,0.0051354398433436,-0.000550214478915974,0.00197200232819168,0.0379347580433376,0.035729227995686,0.0381153201845998,-0.0118264218075677,-0.0244794259126132,-0.0282366697834238,-0.023738544916232,-0.0183026302410419,-0.0207881082390064,0.0383199463477702,0.0345287906180676,0.0289463680108039
"KEGG_RIBOSOME",0.508219326809674,0.509595524606087,0.509957248269101,0.510486846623789,0.515511965743329,0.512376854961262,0.516955525145988,0.516117865958073,0.515901860628691,0.515107999992721,0.510370085317297,0.51065268803141,0.50883296890787,0.507775309011143,0.508681409703128,0.502070966722213,0.506376917255734,0.503789181077937
"KEGG_RNA_DEGRADATION",0.298538326463531,0.299337133890382,0.299748239614474,0.310373577182079,0.308047154587589,0.306942629566381,0.313774702279553,0.315805143525598,0.311544190655917,0.290920943022228,0.294361969645766,0.296364912373981,0.286694678934834,0.286993922958214,0.28487819039906,0.286245625709284,0.281807911463007,0.281170702552078
"KEGG_RNA_POLYMERASE",0.28888662870714,0.28893257488783,0.290599008716637,0.287143664257988,0.301986065072242,0.305162105516774,0.301188153926795,0.3024811158404,0.304379257242845,0.283062436885452,0.28865284793157,0.292649252353751,0.264356056766553,0.266408377447607,0.268930789886124,0.267603756986062,0.267077707937426,0.266624661440281
